pattern,size,support,support_pct,wins,losses,win_confidence,loss_confidence,win_lift,loss_lift,avg_pnl,net_pnl
Risk=PASS + entry_quality=B + score=25-27 + signal=SETUP,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-339.2925,-1357.17
Risk=PASS + entry_quality=B + score=25-27 + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-339.2925,-1357.17
Risk=PASS + entry_quality=B + score=25-27 + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-339.2925,-1357.17
Risk=PASS + entry_quality=B + signal=SETUP + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-339.2925,-1357.17
Risk=PASS + entry_quality=B + signal=SETUP + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-339.2925,-1357.17
Risk=PASS + entry_quality=B + symbol=BTC/USDT + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-657.2,-2628.8
Risk=PASS + entry_quality=B + weighted_score=25-27 + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-339.2925,-1357.17
Risk=PASS + local_trend=BEARISH + potential_score=25-27 + sl_atr=normal,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-338.36009119,-1353.44036477
Risk=PASS + local_trend=BEARISH + potential_score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + local_trend=BEARISH + quality=B + sl_atr=normal,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-338.36009119,-1353.44036477
Risk=PASS + local_trend=BEARISH + quality=B + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + local_trend=BEARISH + rr=1.5-2.2 + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-657.2,-2628.8
Risk=PASS + local_trend=BEARISH + score=25-27 + sl_atr=normal,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-338.36009119,-1353.44036477
Risk=PASS + local_trend=BEARISH + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + local_trend=BEARISH + signal=SETUP + sl_atr=normal,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-338.36009119,-1353.44036477
Risk=PASS + local_trend=BEARISH + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + local_trend=BEARISH + sl_atr=normal + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-346.11009119,-1384.44036477
Risk=PASS + local_trend=BEARISH + sl_atr=normal + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-338.36009119,-1353.44036477
Risk=PASS + local_trend=BEARISH + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + local_trend=BEARISH + symbol=BTC/USDT + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-657.2,-2628.8
Risk=PASS + momentum_disagreement + potential_score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + momentum_disagreement + quality=B + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + momentum_disagreement + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + momentum_disagreement + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + momentum_disagreement + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + potential_score=25-27 + quality=B + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + potential_score=25-27 + rr=1.5-2.2 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + potential_score=25-27 + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + potential_score=25-27 + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + potential_score=25-27 + sl_atr=normal + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-338.36009119,-1353.44036477
Risk=PASS + potential_score=25-27 + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + potential_score=25-27 + sl_quality=D + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + quality=B + rr=1.5-2.2 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + quality=B + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + quality=B + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + quality=B + sl_atr=normal + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-338.36009119,-1353.44036477
Risk=PASS + quality=B + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + quality=B + sl_quality=D + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + rr=1.5-2.2 + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + rr=1.5-2.2 + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + rr=1.5-2.2 + sl_atr=normal + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-346.11009119,-1384.44036477
Risk=PASS + rr=1.5-2.2 + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + rr=1.5-2.2 + symbol=BTC/USDT + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-657.2,-2628.8
Risk=PASS + score=25-27 + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + score=25-27 + sl_atr=normal + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-338.36009119,-1353.44036477
Risk=PASS + score=25-27 + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + score=25-27 + sl_quality=D + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + signal=SETUP + sl_atr=normal + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-338.36009119,-1353.44036477
Risk=PASS + signal=SETUP + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + signal=SETUP + sl_quality=D + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Risk=PASS + sl_atr=normal + sl_quality=D + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-346.11009119,-1384.44036477
Risk=PASS + sl_atr=normal + weighted_score=25-27 + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-338.36009119,-1353.44036477
Risk=PASS + sl_quality=D + weighted_score=25-27 + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.63759119,-638.55036477
Structure=PASS + entry_quality=B + momentum_disagreement + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-296.3075,-1185.23
Structure=PASS + entry_quality=B + sl_atr=normal + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-346.3575,-1385.43
Structure=PASS + potential_score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
Structure=PASS + quality=B + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
Structure=PASS + score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
Structure=PASS + signal=SETUP + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
Structure=PASS + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
Trend=PASS + entry_quality=B + potential_score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
Trend=PASS + entry_quality=B + quality=B + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
Trend=PASS + entry_quality=B + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
Trend=PASS + entry_quality=B + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
Trend=PASS + entry_quality=B + sl_atr=normal + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-346.3575,-1385.43
Trend=PASS + entry_quality=B + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
Trend=PASS + potential_score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
Trend=PASS + quality=B + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
Trend=PASS + score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
Trend=PASS + signal=SETUP + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
Trend=PASS + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
age=0-5m + entry_quality=B + potential_score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
age=0-5m + entry_quality=B + quality=B + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
age=0-5m + entry_quality=B + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
age=0-5m + entry_quality=B + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
age=0-5m + entry_quality=B + sl_atr=normal + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-346.3575,-1385.43
age=0-5m + entry_quality=B + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
age=0-5m + potential_score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
age=0-5m + quality=B + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
age=0-5m + score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
age=0-5m + signal=SETUP + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
age=0-5m + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
direction=SHORT + entry_quality=B + potential_score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
direction=SHORT + entry_quality=B + quality=B + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
direction=SHORT + entry_quality=B + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
direction=SHORT + entry_quality=B + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
direction=SHORT + entry_quality=B + sl_atr=normal + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-346.3575,-1385.43
direction=SHORT + entry_quality=B + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
direction=SHORT + potential_score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
direction=SHORT + quality=B + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
direction=SHORT + score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
direction=SHORT + signal=SETUP + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
direction=SHORT + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
entry_quality=B + local_trend=BEARISH + potential_score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + local_trend=BEARISH + quality=B + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + local_trend=BEARISH + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + local_trend=BEARISH + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + local_trend=BEARISH + sl_atr=normal + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-346.3575,-1385.43
entry_quality=B + local_trend=BEARISH + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + momentum_disagreement + potential_score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + momentum_disagreement + quality=B + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + momentum_disagreement + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + momentum_disagreement + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + momentum_disagreement + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + potential_score=25-27 + quality=B + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + potential_score=25-27 + rr=1.5-2.2 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + potential_score=25-27 + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + potential_score=25-27 + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + potential_score=25-27 + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + potential_score=25-27 + sl_quality=D + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + quality=B + rr=1.5-2.2 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + quality=B + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + quality=B + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + quality=B + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + quality=B + sl_quality=D + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + rr=1.5-2.2 + score=25-27 + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + rr=1.5-2.2 + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + rr=1.5-2.2 + sl_atr=normal + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-346.3575,-1385.43
entry_quality=B + rr=1.5-2.2 + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + score=25-27 + signal=SETUP + sl_quality=D,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + score=25-27 + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + score=25-27 + sl_quality=D + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + signal=SETUP + sl_quality=D + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + signal=SETUP + sl_quality=D + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
entry_quality=B + sl_atr=normal + sl_quality=D + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-346.3575,-1385.43
entry_quality=B + sl_quality=D + weighted_score=25-27 + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-159.885,-639.54
local_trend=BEARISH + potential_score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
local_trend=BEARISH + quality=B + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
local_trend=BEARISH + score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
local_trend=BEARISH + signal=SETUP + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
local_trend=BEARISH + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
momentum_disagreement + potential_score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
momentum_disagreement + quality=B + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
momentum_disagreement + score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
momentum_disagreement + signal=SETUP + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
momentum_disagreement + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
potential_score=25-27 + quality=B + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
potential_score=25-27 + rr=1.5-2.2 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
potential_score=25-27 + score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
potential_score=25-27 + signal=SETUP + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
potential_score=25-27 + sl_atr=normal + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
potential_score=25-27 + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
potential_score=25-27 + sl_quality=D + symbol=BTC/USDT + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
quality=B + rr=1.5-2.2 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
quality=B + score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
quality=B + signal=SETUP + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
quality=B + sl_atr=normal + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
quality=B + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
quality=B + sl_quality=D + symbol=BTC/USDT + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
rr=1.5-2.2 + score=25-27 + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
rr=1.5-2.2 + signal=SETUP + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
rr=1.5-2.2 + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
score=25-27 + signal=SETUP + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
score=25-27 + sl_atr=normal + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
score=25-27 + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
score=25-27 + sl_quality=D + symbol=BTC/USDT + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
signal=SETUP + sl_atr=normal + sl_quality=D + symbol=BTC/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
signal=SETUP + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
signal=SETUP + sl_quality=D + symbol=BTC/USDT + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
sl_atr=normal + sl_quality=D + symbol=BTC/USDT + weighted_score=25-27,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
sl_quality=D + symbol=BTC/USDT + weighted_score=25-27 + with_or_neutral_local_trend,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-475.3,-1901.2
entry_quality=D + symbol=ETH/USDT,2,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
Momentum=FAIL + entry_quality=D + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
Structure=PASS + potential_score=25-27 + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-17.63509119,-70.54036477
Structure=PASS + quality=B + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-17.63509119,-70.54036477
Structure=PASS + score=25-27 + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-17.63509119,-70.54036477
Structure=PASS + signal=SETUP + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-17.63509119,-70.54036477
Structure=PASS + sl_quality=D + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-17.63509119,-70.54036477
Structure=PASS + symbol=ETH/USDT + weighted_score=25-27,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-17.63509119,-70.54036477
Trend=PASS + entry_quality=D + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
age=0-5m + entry_quality=D + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
direction=SHORT + entry_quality=D + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + local_trend=BEARISH + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + momentum_disagreement + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + potential_score=25-27 + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + quality=B + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + rr=1.5-2.2 + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + score=25-27 + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + signal=SETUP + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + sl_atr=normal + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + sl_quality=D + symbol=ETH/USDT,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + symbol=ETH/USDT + weighted_score=25-27,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
entry_quality=D + symbol=ETH/USDT + with_or_neutral_local_trend,3,4,20.0,0,4,0.0,1.0,0.0,1.1765,-11.64259119,-46.57036477
Momentum=FAIL + Structure=PASS + potential_score=25-27 + symbol=ETH/USDT,4,4,20.0,0,4,0.0,1.0,0.0,1.1765,-17.63509119,-70.54036477
